Date,Open,High,Low,Close,Volume,Marketcap,
2022-02-19,40026.02251,40418.87922,39713.05833,40122.15477,13736557863,760839000000 ,
2022-02-18,40552.13257,40929.15323,39637.6186,40030.9756,23310007704,759074000000 ,
2022-02-17,43937.07162,44132.97418,40249.373,40538.01283,26246662813,768654000000 ,
2022-02-16,44578.27621,44578.27621,43456.69294,43961.85939,19792547657,833532000000 ,
2022-02-15,42586.46461,44667.21698,42491.03376,44575.20333,22721659051,845118000000 ,
2022-02-14,42157.39915,42775.77832,41681.95611,42586.91969,20827783012,807376000000 ,
2022-02-13,42236.56643,42693.05285,41950.94174,42197.51534,14741589015,799950000000 ,
2022-02-12,42412.30031,42992.55156,41852.57272,42244.46999,18152390304,800798000000 ,
2022-02-11,43571.13046,43810.83038,42114.53964,42407.93794,26954925781,803848000000 ,
2022-02-10,44347.79883,45661.17314,43402.80824,43565.11217,32142048537,825745000000 ,
2022-02-09,44096.70449,44727.79989,43232.96716,44338.79776,23245887300,840369000000 ,
2022-02-08,43854.65362,45293.86624,42807.83574,44118.44626,33079398868,836155000000 ,
2022-02-07,42406.78133,44401.86351,41748.15531,43840.28658,28641855926,830839000000 ,
2022-02-06,41441.12079,42500.78693,41244.90763,42412.43424,16142097334,803745000000 ,
2022-02-05,41501.48057,41847.16329,41038.09586,41441.16482,19652846215,785298000000 ,
2022-02-04,37149.26414,41527.78558,37093.62957,41500.87538,29412210792,786397000000 ,
2022-02-03,36944.80524,37154.60024,36375.53734,37154.60024,18591534769,704010000000 ,
2022-02-02,38743.71343,38834.61783,36832.72867,36952.98493,19155189416,700156000000 ,
2022-02-01,38481.76537,39115.13228,38113.66309,38743.27257,20288500328,734039000000 ,
2022-01-31,37920.28099,38647.26098,36733.57287,38483.12631,20734730465,729074000000 ,
2022-01-30,38151.91882,38266.3398,37437.70921,37917.60273,14643548444,718326000000 ,
2022-01-29,37780.71379,38576.26364,37406.47369,38138.17857,17194183075,722469000000 ,
2022-01-28,37128.4442,37952.87784,36211.1082,37784.33326,22238830523,715732000000 ,
2022-01-27,36841.88061,37148.32228,35629.27989,37138.23432,25041426629,703457000000 ,
2022-01-26,36950.51483,38825.40869,36374.90791,36852.12259,31324598034,698006000000 ,
2022-01-25,36654.80592,37444.56935,35779.4288,36954.00201,26428189594,699907000000 ,
2022-01-24,36275.73295,37247.52133,33184.05957,36654.32918,41856658597,694197000000 ,
2022-01-23,35047.36029,36433.31266,34784.96716,36276.80469,26017975951,687013000000 ,
2022-01-22,36471.59,36688.81082,34349.24919,35030.25177,39714385405,663374000000 ,
2022-01-21,40699.60698,41060.52737,35791.42655,36457.3181,43011992031,690369000000 ,
2022-01-20,41744.02806,43413.02394,40672.82385,40680.41991,20382033940,770305000000 ,
2022-01-19,42374.04061,42478.30484,41242.91312,41744.32984,23091543258,790406000000 ,
2022-01-18,42250.07314,42534.40392,41392.2167,42375.63284,22417209227,802314000000 ,
2022-01-17,43118.1201,43179.3911,41680.32156,42250.54937,21690904261,799910000000 ,
2022-01-16,43172.03889,43436.8075,42691.02423,43113.88011,17902097845,816211000000 ,
2022-01-15,43101.89961,43724.67318,42669.03522,43177.39679,18371348298,817365000000 ,
2022-01-14,42598.87289,43346.68857,41982.61665,43099.69983,23577403399,815851000000 ,
2022-01-13,43946.74172,44278.42326,42447.04415,42591.57226,47691135082,806190000000 ,
2022-01-12,42742.17841,44135.36851,42528.98645,43949.10069,33499938689,831837000000 ,
2022-01-11,41819.50697,43001.15712,41407.75387,42735.85412,26327648900,808835000000 ,
2022-01-10,41910.23083,42199.48504,39796.57171,41821.26314,32104232331,791485000000 ,
2022-01-09,41734.72756,42663.95048,41338.15971,41911.60154,21294384372,793156000000 ,
2022-01-08,41561.46587,42228.94204,40672.27545,41733.9431,28066355845,789759000000 ,
2022-01-07,43153.57088,43153.57088,41077.4462,41557.90116,84196607520,786390000000 ,
2022-01-06,43565.51173,43748.72031,42645.54095,43160.92842,30208048289,816685000000 ,
2022-01-05,45899.35874,46929.04579,42798.22426,43569.00335,36851084859,824368000000 ,
2022-01-04,46458.85144,47406.5483,45752.46356,45897.57583,42494677905,868383000000 ,
2022-01-03,47343.54377,47510.72617,45835.96303,46458.11696,33071628362,878947000000 ,
2022-01-02,47680.92662,47881.40623,46856.93631,47345.22056,27951569547,895688000000 ,
2022-01-01,46311.74466,47827.31099,46288.4861,47686.81151,24582667004,902104000000 ,
2021-12-31,47169.37286,48472.52749,45819.95455,46306.44612,36974172400,875939000000 ,
2021-12-30,46490.60605,47879.9655,46060.31317,47178.12584,26686491018,892386000000 ,
2021-12-29,47623.87046,48119.74095,46201.49437,46444.71049,30049226299,878479000000 ,
2021-12-28,50679.85938,50679.85938,47414.20993,47588.85478,33430376883,900076000000 ,
2021-12-27,50802.60893,51956.32635,50499.46868,50640.4188,24324345758,957746000000 ,
2021-12-26,50428.6927,51196.37729,49623.10421,50809.51501,20964372926,960900000000 ,
2021-12-25,50854.91867,51176.59879,50236.7065,50429.8578,19030650914,953678000000 ,
2021-12-24,50806.0505,51814.02851,50514.49429,50822.19652,24367912228,961052000000 ,
2021-12-23,48626.34378,51332.34038,48065.83753,50784.53818,28223878108,960291000000 ,
2021-12-22,48937.09634,49544.79644,48450.93973,48628.50993,24447979559,919476000000 ,
2021-12-21,46886.07746,49300.91971,46698.77412,48936.61415,27055803928,925256000000 ,
2021-12-20,46707.06445,47401.71795,45579.81014,46880.27896,30961902129,886331000000 ,
2021-12-19,46853.868,48089.66435,46502.95455,46707.01488,25154053861,883011000000 ,
2021-12-18,46219.25542,47313.82878,45598.44261,46848.77677,26098292690,885650000000 ,
2021-12-17,47653.72985,48004.89375,45618.21608,46202.14338,32902725329,873389000000 ,
2021-12-16,48900.46291,49425.57314,47529.88077,47665.42608,27268150947,901006000000 ,
2021-12-15,48379.75423,49473.95579,46671.96674,48896.72083,36541828520,924244000000 ,
2021-12-14,46709.82246,48431.39957,46424.49602,46612.63351,34638619079,881018000000 ,
2021-12-13,50114.74099,50204.99826,45894.84739,46737.48224,32166727776,883346000000 ,
2021-12-12,49354.85494,50724.86574,48725.85302,50098.33514,21939223599,946823000000 ,
2021-12-11,47264.6347,49458.21279,46942.34782,49362.50834,25775869261,932873000000 ,
2021-12-10,47642.14355,50015.25299,47023.69802,47243.30568,30966005122,892778000000 ,
2021-12-09,50450.08205,50797.16544,47358.35327,47672.12239,29603577251,900835000000 ,
2021-12-08,50667.64768,51171.37531,48765.98692,50504.79554,28479699446,954312000000 ,
2021-12-07,50581.83005,51934.7819,50175.80752,50700.08434,33676814852,957949000000 ,
2021-12-06,49413.4791,50929.51909,47281.03538,50582.6254,37707308001,955681000000 ,
2021-12-05,49201.5184,49768.14898,47857.49687,49368.8471,37198201161,932695000000 ,
2021-12-04,53727.87809,53904.67951,42874.61686,49200.70462,61385677469,929467000000 ,
2021-12-03,56509.16536,57482.16927,52496.58536,53598.24647,39789134215,1012490000000 ,
2021-12-02,57217.37105,57349.23498,55895.13286,56477.81748,32379968686,1066830000000 ,
2021-12-01,56907.96673,59041.68524,56553.08077,57229.8299,36858195307,1080980000000 ,
2021-11-30,57830.11382,59113.4009,56057.28223,57005.42547,36708594618,1076690000000 ,
2021-11-29,57291.90473,58872.88058,56792.52541,57806.56622,32370840356,1091770000000 ,
2021-11-28,54813.0247,57393.84375,53576.73582,57248.45838,28116886357,1081180000000 ,
2021-11-27,53736.43153,55329.25965,53668.35522,54815.0793,30560857714,1035180000000 ,
2021-11-26,58960.28518,59183.48147,53569.76396,53569.76396,41810748221,1011610000000 ,
2021-11-25,57165.41727,59367.96799,57146.6852,57274.67945,34284016248,1081500000000 ,
2021-11-24,57565.85011,57803.06653,55964.22107,56280.42711,36635566789,1062660000000 ,
2021-11-23,56304.55539,57875.5164,55632.75991,57569.07488,37485803899,1086990000000 ,
2021-11-22,58706.84938,59266.35847,55679.8404,56289.28732,35036121783,1062770000000 ,
2021-11-21,59730.50797,60004.42638,58618.93143,58730.47664,26123447605,1108810000000 ,
2021-11-20,58115.08035,59859.88044,57469.72566,59697.19713,30624264863,1127010000000 ,
2021-11-19,56896.12868,58351.11327,55705.18068,58119.57619,38702407772,1097180000000 ,
2021-11-18,60360.13769,60948.49844,56550.79164,56942.13624,41388338699,1074900000000 ,
2021-11-17,60139.62011,60823.61052,58515.40989,60368.01182,39178392930,1139520000000 ,
2021-11-16,63721.19519,63721.19519,59016.33716,60161.24704,46844335592,1135560000000 ,
2021-11-15,65521.28934,66281.56971,63548.14342,63557.87152,30558763548,1199610000000 ,
2021-11-14,64455.37164,65495.18049,63647.80825,65466.84102,25122092191,1235580000000 ,
2021-11-13,64158.12268,64915.67488,63303.73383,64469.52902,30474228777,1216700000000 ,
2021-11-12,64863.98035,65460.81498,62333.91311,64155.94184,36084893887,1210720000000 ,
2021-11-11,64978.8903,65579.01476,64180.48893,64949.96191,35880633236,1225640000000 ,
2021-11-10,66953.33937,68789.62594,63208.115,64995.22939,48730828378,1226430000000 ,
2021-11-09,67549.73558,68530.33969,66382.06101,66971.8281,42357991721,1263670000000 ,
2021-11-08,63344.06722,67673.73912,63344.06722,67566.83009,41125608330,1274830000000 ,
2021-11-07,61554.92181,63326.98903,61432.48911,63326.98903,24726754302,1194780000000 ,
2021-11-06,61068.87345,61590.68243,60163.78155,61527.48179,29094934221,1160770000000 ,
2021-11-05,61460.07904,62541.46769,60844.60761,61125.67427,30605102446,1153130000000 ,
2021-11-04,62941.80403,63123.28892,60799.66248,61452.23059,32615846901,1159230000000 ,
2021-11-03,63254.33488,63516.93758,61184.24018,62970.04743,36124731509,1187810000000 ,
2021-11-02,60963.25415,64242.79489,60673.05542,63226.4011,37746665647,1192580000000 ,
2021-11-01,61320.44949,62419.00479,59695.18309,61004.40802,36150572843,1150610000000 ,
2021-10-31,61850.48946,62406.17045,60074.32959,61318.95777,32241199927,1156490000000 ,
2021-10-30,62239.36221,62330.14553,60918.38528,61888.83122,32157938616,1167180000000 ,
2021-10-29,60624.87076,62927.60964,60329.96507,62227.96459,36856881767,1173510000000 ,
2021-10-28,58470.72958,62128.63295,58206.91786,60622.13671,45257083247,1143170000000 ,
2021-10-27,60351.99862,61435.1846,58208.18905,58482.38794,43657076893,1102760000000 ,
2021-10-26,63032.76251,63229.0264,59991.16069,60363.79205,34878965587,1138180000000 ,
2021-10-25,60893.92758,63729.32571,60691.79895,63039.82551,31064911614,1188580000000 ,
2021-10-24,61368.34317,61505.80335,59643.34538,60930.83644,27316183882,1148740000000 ,
2021-10-23,60694.62798,61743.87801,59826.52174,61393.61719,26882546034,1157410000000 ,
2021-10-22,62237.89107,63715.02168,60122.79782,60692.26443,38434082775,1144130000000 ,
2021-10-21,66002.2322,66600.54681,62117.40871,62210.17308,45908121370,1172680000000 ,
2021-10-20,64284.58619,66930.38727,63610.67499,65992.83704,40788955582,1243930000000 ,
2021-10-19,62043.16584,64434.53337,61622.93372,64261.99119,40471196346,1211240000000 ,
2021-10-18,61548.80343,62614.65905,60012.75693,62026.07783,38055562075,1169040000000 ,
2021-10-17,60887.65305,61645.52248,59164.46838,61553.61738,29032367511,1160080000000 ,
2021-10-16,61609.52715,62274.47709,60206.12006,60892.18069,34250964237,1147550000000 ,
2021-10-15,57345.90198,62757.1297,56868.14269,61593.95006,51780081801,1160730000000 ,
2021-10-14,57372.83208,58478.7355,56957.07614,57321.52528,36615791366,1080160000000 ,
2021-10-13,56038.25679,57688.6601,54370.97323,57401.09753,41684252783,1081610000000 ,
2021-10-12,57526.83201,57627.8786,54477.97447,56041.05684,41083758949,1055930000000 ,
2021-10-11,54734.12484,57793.03925,54519.76552,57484.78947,42637331698,1083080000000 ,
2021-10-10,54952.82125,56401.30424,54264.25639,54771.57918,39527792364,1031910000000 ,
2021-10-09,53929.78147,55397.94347,53735.14288,54968.22445,32491211414,1035560000000 ,
2021-10-08,53802.14604,55922.98102,53688.05529,53967.84677,34800873924,1016660000000 ,
2021-10-07,55338.62374,55338.62374,53525.46835,53805.98516,36807860413,1013570000000 ,
2021-10-06,51486.66574,55568.46355,50488.19075,55361.44943,49034730168,1042830000000 ,
2021-10-05,49174.95962,51839.98572,49072.83925,51514.81406,35873904236,970325000000 ,
2021-10-04,48208.90763,49456.77578,47045.00375,49112.90128,33383173002,925033000000 ,
2021-10-03,47680.02841,49130.69221,47157.28761,48199.95156,26638115879,907792000000 ,
2021-10-02,48137.46873,48282.06088,47465.49576,47711.48646,30614346492,898547000000 ,
2021-10-01,43816.74064,48436.01127,43320.02298,48116.94122,42850641582,906128000000 ,
2021-09-30,41551.27084,44092.60056,41444.5816,43790.89563,31141681925,824619000000 ,
2021-09-29,41064.98395,42545.25855,40829.66928,41564.36348,30602359905,782651000000 ,
2021-09-28,42200.89661,42775.14614,40931.6625,41034.54467,30214940550,772640000000 ,
2021-09-27,43234.18493,44313.24588,42190.63258,42235.73185,30980029059,795216000000 ,
2021-09-26,42721.62866,43919.30097,40848.46166,43208.5391,30661222077,813491000000 ,
2021-09-25,42840.89051,42996.2597,41759.92043,42716.59315,31604717236,804192000000 ,
2021-09-24,44894.30212,45080.49106,40936.55717,42839.7517,42839345714,806470000000 ,
2021-09-23,43560.29537,44942.17465,43109.33829,44895.0966,34244064430,845122000000 ,
2021-09-22,40677.95483,43978.61922,40625.63419,43574.50943,38139709246,820219000000 ,
2021-09-21,43012.23444,43607.60998,39787.6098,40693.67719,48701090088,765958000000 ,
2021-09-20,47261.4065,47328.19884,42598.91585,42843.80244,43909845642,806396000000 ,
2021-09-19,48268.85742,48328.36734,46919.80476,47260.21733,26967722648,889472000000 ,
2021-09-18,47273.52581,48791.77937,47087.28419,48278.36352,28575630451,908584000000 ,
2021-09-17,47771.00311,48160.92075,46832.5246,47267.52002,28727713711,889515000000 ,
2021-09-16,48158.9072,48486.82941,47079.55712,47783.3578,31764293754,899179000000 ,
2021-09-15,47097.99812,48450.46847,46773.32654,48176.34639,30484496466,906532000000 ,
2021-09-14,44960.04936,47218.12535,44752.33135,47092.49383,38652152880,886095000000 ,
2021-09-13,46057.21533,46598.67898,43591.32078,44963.07263,40969943253,845980000000 ,
2021-09-12,45206.62927,46364.87885,44790.46205,46063.27036,27881980161,866637000000 ,
2021-09-11,44869.84026,45969.29282,44818.26641,45201.45898,34499835245,850382000000 ,
2021-09-10,46396.66247,47031.74238,44344.48542,44883.91011,39154666597,844367000000 ,
2021-09-09,45774.74222,47261.94853,45669.73965,46391.42298,38672657013,872686000000 ,
2021-09-08,46827.76337,47334.05564,44561.39446,46091.3893,49007762488,867003000000 ,
2021-09-07,52660.47935,52853.7638,43285.20859,46811.12953,65210059683,880499000000 ,
2021-09-06,51769.00432,52700.94146,51053.67851,52633.5362,38884105426,989965000000 ,
2021-09-05,49937.85802,51868.68163,49538.59838,51753.41193,30322676319,973355000000 ,
2021-09-04,50009.3251,50545.58101,49548.78045,49944.62691,37471327794,939286000000 ,
2021-09-03,49288.24911,50982.27157,48386.08616,50025.37461,43206179619,940757000000 ,
2021-09-02,48807.84886,50343.4207,48652.31979,49327.72318,39508070319,927591000000 ,
2021-09-01,47099.77487,49111.08879,46562.43745,48847.02907,39139399125,918502000000 ,
2021-08-31,47024.34166,48189.55019,46750.09395,47166.68795,34730363427,886870000000 ,
2021-08-30,48834.85268,48925.60652,46950.27228,47054.98479,31847007016,884728000000 ,
2021-08-29,48911.24836,49644.11466,47925.85558,48829.8326,25889650240,918057000000 ,
2021-08-28,49072.58522,49283.50565,48499.23891,48902.40221,28568103401,919373000000 ,
2021-08-27,46894.55507,49112.78526,46394.28309,49058.66973,34511076995,922266000000 ,
2021-08-26,49002.64181,49347.58357,46405.78243,46942.21787,32666549568,882437000000 ,
2021-08-25,47727.25669,49202.87847,47163.61432,48960.78728,32646349931,920338000000 ,
2021-08-24,49562.34673,49878.77129,47687.118,47706.11855,35361168834,896705000000 ,
2021-08-23,49291.67737,50482.07641,49074.6054,49546.14771,34305053719,931244000000 ,
2021-08-22,48869.10424,49471.61043,48199.941,49321.65405,25370975378,926962000000 ,
2021-08-21,49327.07373,49717.01892,48312.19764,48905.49059,40585205312,919092000000 ,
2021-08-20,46723.12115,49342.15227,46650.70851,49339.17604,34706867452,927190000000 ,
2021-08-19,44741.88335,46970.76087,43998.31551,46717.57875,37204312299,877876000000 ,
2021-08-18,44686.75081,45952.06217,44364.02745,44801.18872,32194123075,841823000000 ,
2021-08-17,45936.45634,47139.5706,44512.41753,44695.35762,33451362600,839797000000 ,
2021-08-16,47019.96132,47998.09668,45700.32187,46004.48408,32776876610,864346000000 ,
2021-08-15,47096.66857,47357.10643,45579.59012,47047.00454,30988958446,883883000000 ,
2021-08-14,47810.68929,48098.68409,46177.63333,47096.94566,31211354442,884770000000 ,
2021-08-13,44439.69279,47831.97604,44282.41742,47793.32118,31744259539,897803000000 ,
2021-08-12,45576.88033,46228.91094,43861.44704,44428.28847,33723620826,834547000000 ,
2021-08-11,45599.70403,46735.63156,45351.71115,45593.63593,34319709073,856399000000 ,
2021-08-10,46280.84767,46637.98783,44705.55658,45585.03077,33546019517,856195000000 ,
2021-08-09,43791.92742,46456.83292,42848.68795,46365.40065,38734079049,870805000000 ,
2021-08-08,44574.43859,45282.35328,43331.90982,43798.11768,36302664750,822545000000 ,
2021-08-07,42832.79664,44689.86096,42618.56614,44555.80066,40030862141,836731000000 ,
2021-08-06,40865.86692,43271.65861,39932.17942,42816.49897,38226483046,804023000000 ,
2021-08-05,39744.51416,41341.93499,37458.00399,40869.55433,35185031017,767423000000 ,
2021-08-04,38213.33197,39952.29787,37589.16562,39747.50502,25372562724,746314000000 ,
2021-08-03,39178.40357,39750.03091,37782.05245,38152.98209,26189830450,716342000000 ,
2021-08-02,39907.26285,40419.18086,38746.34717,39201.94519,25595265436,735996000000 ,
2021-08-01,41460.84408,42541.67948,39540.94008,39974.89603,26688438115,750472000000 ,
2021-07-31,42196.30389,42231.44828,41110.83251,41626.19568,25802845343,781431000000 ,
2021-07-30,40027.48332,42235.54771,38397.35451,42235.54771,33072782960,792830000000 ,
2021-07-29,39995.45199,40593.07226,39352.05977,40008.42085,27167146027,750981000000 ,
2021-07-28,39503.18569,40816.06972,38862.43592,39995.90647,38702404695,750707000000 ,
2021-07-27,37276.03603,39406.94098,36441.72631,39406.94098,35097370560,739612000000 ,
2021-07-26,35384.02988,40499.67728,35287.31171,37337.53331,51022126212,700734000000 ,
2021-07-25,34290.29139,35364.92558,33881.83745,35350.18697,20856685287,663402000000 ,
2021-07-24,33593.72941,34490.39124,33424.859,34292.44591,21664706865,643519000000 ,
2021-07-23,32305.95885,33581.55061,32057.89354,33581.55061,22552046192,630148000000 ,
2021-07-22,32138.87281,32576.40001,31745.29924,32313.10632,19555230518,606317000000 ,
2021-07-21,29796.28569,32752.32636,29526.18371,32110.69326,28203024559,602489000000 ,
2021-07-20,30838.28525,31006.18663,29360.95584,29807.34767,23148267245,559244000000 ,
2021-07-19,31800.01264,31885.85993,30563.73535,30817.83166,20434789545,578178000000 ,
2021-07-18,31533.88472,32398.99519,31215.49231,31796.81014,18787986667,596513000000 ,
2021-07-17,31397.3086,31935.94439,31223.99087,31533.06753,18895018942,591536000000 ,
2021-07-16,31841.55132,32218.40661,31100.67337,31421.53845,23699476918,589416000000 ,
2021-07-15,32827.87455,33159.64095,31175.70975,31780.73137,21300524237,596124000000 ,
2021-07-14,32723.84605,33061.39896,31639.12411,32822.34874,21376531210,615635000000 ,
2021-07-13,33125.46869,33327.10142,32261.42048,32702.02592,19120856669,613344000000 ,
2021-07-12,34254.01659,34592.1556,32697.30865,33155.84813,24321499537,621828000000 ,
2021-07-11,33509.07726,34584.70455,33346.73772,34240.18701,20108729370,642138000000 ,
2021-07-10,33811.24302,34209.0702,33116.01311,33520.51995,22971873468,628615000000 ,
2021-07-09,32861.67129,34042.29177,32318.88036,33798.01021,27436021028,633784000000 ,
2021-07-08,33889.60635,33907.90805,32133.18273,32877.37263,29910396946,616493000000 ,
2021-07-07,34225.68033,34997.66476,33839.28916,33855.32689,24796027477,634803000000 ,
2021-07-06,33723.50966,35038.53636,33599.91617,34235.19345,26501259870,641899000000 ,
2021-07-05,35284.34443,35284.34443,33213.66103,33746.00246,26721554282,632696000000 ,
2021-07-04,34665.56487,35937.56715,34396.47746,35287.77977,24924307911,661575000000 ,
2021-07-03,33854.42136,34909.2599,33402.69654,34668.5484,24383958643,649940000000 ,
2021-07-02,33549.60018,33939.5887,32770.68078,33897.04859,38728974942,635451000000 ,
2021-07-01,35035.98271,35035.98271,32883.78123,33572.11765,37838957079,629339000000 ,
2021-06-30,35908.38805,36074.75976,34086.15188,35040.83725,34059036099,656853000000 ,
2021-06-29,34475.5597,36542.11102,34252.48489,35867.77774,37901460044,672333000000 ,
2021-06-28,34679.12222,35219.89179,33902.07589,34434.33531,33892523752,645443000000 ,
2021-06-27,32287.52321,34656.12736,32071.75715,34649.64459,35511640894,649462000000 ,
2021-06-26,31594.66357,32637.58719,30184.50179,32186.27767,38585385521,603276000000 ,
2021-06-25,34659.1045,35487.248,31350.88386,31637.78006,40230904226,592978000000 ,
2021-06-24,33682.8004,35228.85261,32385.2147,34662.43589,33123368116,649644000000 ,
2021-06-23,32515.7143,34753.4085,31772.63236,33723.02898,46317108925,632011000000 ,
2021-06-22,31622.37709,33292.45476,28893.62166,32505.65982,58964353058,609181000000 ,
2021-06-21,35641.14606,35721.63963,31295.93553,31676.69373,52809038594,593628000000 ,
2021-06-20,35563.13941,36059.48352,33432.07604,35698.29644,36664034054,668969000000 ,
2021-06-19,35854.52922,36457.79628,34933.06225,35615.86927,31207279719,667401000000 ,
2021-06-18,38099.47705,38187.26016,35255.85492,35787.24478,36200887275,670589000000 ,
2021-06-17,38341.4238,39513.67016,37439.67411,38053.50417,37096670047,713026000000 ,
2021-06-16,40168.69037,40516.77683,38176.03418,38347.06323,39211635100,718495000000 ,
2021-06-15,40427.16992,41295.26857,39609.4692,40406.26899,46420149185,757030000000 ,
2021-06-14,39016.97018,40978.36448,38757.28412,40218.47786,43148914673,753471000000 ,
2021-06-13,35555.79014,39322.78021,34864.10994,39097.8609,40669112838,732466000000 ,
2021-06-12,37340.14284,37408.9256,34728.1901,35552.51715,37924228550,666018000000 ,
2021-06-11,36697.03129,37608.69429,36044.44991,37334.39953,38699736985,699369000000 ,
2021-06-10,37389.51565,38334.32544,35847.59364,36702.59937,43576032854,687509000000 ,
2021-06-09,33416.97785,37537.37115,32475.86603,37345.12149,53972919008,699516000000 ,
2021-06-08,33589.52086,34017.38798,31114.44247,33472.63175,49902050442,626955000000 ,
2021-06-07,35835.26551,36790.57216,33480.64124,33560.70784,33683936663,628573000000 ,
2021-06-06,35538.60873,36436.42096,35304.58008,35862.37773,28913440585,671653000000 ,
2021-06-05,36880.15597,37917.71415,34900.41224,35551.95873,35959473399,665805000000 ,
2021-06-04,39242.48626,39242.48626,35717.7223,36894.40533,41831090187,690915000000 ,
2021-06-03,37599.40994,39478.95118,37243.97373,39208.76599,35460750427,734224000000 ,
2021-06-02,36699.92292,38231.33918,35966.30716,37575.17958,33070867190,703600000000 ,
2021-06-01,37293.79237,37896.73619,35787.08597,36684.92452,34639423297,686891000000 ,
2021-05-31,35658.59296,37468.24899,34241.94356,37332.85369,39009847639,698990000000 ,
2021-05-30,34607.40598,36400.66888,33520.73796,35678.1292,31646080921,667977000000 ,
2021-05-29,35684.15688,37234.49848,33693.92946,34616.068,45231013335,648061000000 ,
2021-05-28,38507.08308,38856.96789,34779.03943,35697.60639,55200191952,668284000000 ,
2021-05-27,39316.88968,40379.61767,37247.90368,38436.96854,43210968721,719538000000 ,
2021-05-26,38392.62366,40782.07818,37905.83485,39294.19738,51346735160,735556000000 ,
2021-05-25,38795.78025,39776.3498,36581.42892,38402.22385,56211915803,718829000000 ,
2021-05-24,34700.36357,39835.13983,34551.08055,38705.97864,67359584098,724332000000 ,
2021-05-23,37531.44845,38289.21812,31227.33943,34770.58362,78469274361,650686000000 ,
2021-05-22,37371.02991,38831.05444,35383.68375,37536.63111,57377273240,702449000000 ,
2021-05-21,40596.94832,42172.17362,33616.45388,37304.69067,82051616861,698109000000 ,
2021-05-20,36753.66971,42462.98499,35050.61582,40782.73826,88281943359,763196000000 ,
2021-05-19,42944.97545,43546.11648,30681.49691,37002.44047,1.26E+11,692453000000 ,
2021-05-18,43488.05799,45812.45841,42367.83145,42909.40093,56187365084,802974000000 ,
2021-05-17,46415.89925,46623.55823,42207.28811,43537.51139,74903638450,814702000000 ,
2021-05-16,46716.63799,49720.04462,43963.35019,46456.05847,64047871555,869279000000 ,
2021-05-15,49855.49465,50639.66533,46664.14187,46760.18656,59161047474,874931000000 ,
2021-05-14,49682.98186,51438.11908,48868.57829,49880.53342,55737497453,933277000000 ,
2021-05-13,49735.43206,51330.84359,46980.01875,49716.1916,96721152926,930161000000 ,
2021-05-12,56714.53317,57939.36241,49150.53388,49150.53388,75215403907,919528000000 ,
2021-05-11,55847.24104,56872.54492,54608.65246,56704.57306,61308396325,1060790000000 ,
2021-05-10,58250.87253,59519.35443,54071.45538,55859.79754,71776546298,1044930000000 ,
2021-05-09,58877.3887,59210.88179,56482.00355,58232.31614,65906690347,1089240000000 ,
2021-05-08,57352.76595,59464.61249,56975.21065,58803.77581,65382980634,1099860000000 ,
2021-05-07,56413.95355,58606.63397,55321.84671,57356.40188,68434023376,1072730000000 ,
2021-05-06,57441.30708,58363.31462,55382.5061,56396.51416,69523285106,1054710000000 ,
2021-05-05,53252.16476,57911.3636,52969.05536,57424.00595,69241316747,1073870000000 ,
2021-05-04,57214.17876,57214.17876,53191.42503,53333.53775,68564706967,997324000000 ,
2021-05-03,56620.27262,58973.30843,56590.86914,57200.29122,51713139031,1069560000000 ,
2021-05-02,57825.86282,57902.59217,56141.90652,56631.07741,38177405335,1058860000000 ,
2021-05-01,57714.66486,58448.33881,57052.27418,57828.05063,42836427360,1081170000000 ,
2021-04-30,53568.66358,57900.71999,53129.60088,57750.17735,52395931985,1079670000000 ,
2021-04-29,54858.09149,55115.84415,52418.02845,53555.10849,46088929780,1001190000000 ,
2021-04-28,55036.63742,56227.20565,53887.91782,54824.7049,48000572955,1024890000000 ,
2021-04-27,54030.30372,55416.96406,53319.18665,55033.11801,49448222757,1028730000000 ,
2021-04-26,49077.79236,54288.00216,48852.79684,54021.75479,58284039825,1009780000000 ,
2021-04-25,50052.83165,50506.0191,47159.48584,49004.25326,46117114240,915956000000 ,
2021-04-24,51143.22627,51167.56336,48805.2847,50050.86822,49014494781,935472000000 ,
2021-04-23,51739.80693,52120.79165,47714.66215,51093.65071,86668667320,954919000000 ,
2021-04-22,53857.10689,55410.22866,50583.81406,51762.27205,74798630778,967372000000 ,
2021-04-21,56471.12772,56757.97159,53695.47033,53906.08805,54926612466,1007390000000 ,
2021-04-20,55681.79251,57062.15025,53448.04838,56473.03228,67849323955,1055320000000 ,
2021-04-19,56191.58411,57520.05478,54368.59366,55724.2671,65344865159,1041290000000 ,
2021-04-18,60701.88609,61057.45651,52829.53593,56216.185,97468872758,1050450000000 ,
2021-04-17,61529.921,62572.17605,60361.35218,60683.82123,66138759198,1133880000000 ,
2021-04-16,63258.50517,63594.72091,60222.53208,61572.7896,84293007468,1150460000000 ,
2021-04-15,63075.19622,63821.67219,62208.96437,63314.01085,60954381579,1182950000000 ,
2021-04-14,63523.75487,64863.09891,61554.79669,63109.69593,77451779687,1179060000000 ,
2021-04-13,59890.01779,63742.28334,59869.95629,63503.45793,69983454362,1186360000000 ,
2021-04-12,60175.94476,61253.03692,59589.87376,59893.45189,51828688519,1118870000000 ,
2021-04-11,59846.23079,60790.55532,59289.79563,60204.96491,46280252580,1124640000000 ,
